#Acq. time (s)=	5
#Accumulations=	1
#Range (cm-¹)=	100...500
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Off
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-60.16
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x50_VIS_LWD
#Grating=	600 (500nm)
#ND Filter=	10%
#Laser=	532nm_Edge
#Hole=	300.003
#Range=	Visible
#AFM=	Off
#Laser. Pol.=	HWPL-VIS
#Raman. Pol.=	P-350/2300
#Laser Pol. (°)=	180
#Raman Pol. (°)=	130
#StageXY (mm)=	75x50
#StageZ=	Z motor
#X (µm)=	-27714.2
#Y (µm)=	1670.7
#Z (µm)=	577.1
#Full time(s)=	11
#Project=	A
#Sample=	B
#Site=	C
#Title=	-30-3-0p1_72
#Remark=	
#Date=	14.08.2020 14:32
#Acquired=	14.08.2020 14:32:16
101.377	142
103.211	146
105.044	126
106.878	122
108.71	132
110.543	124
112.375	132
114.206	140
116.038	138
117.869	146
119.699	144
121.53	146
123.36	144
125.189	134
127.018	126
128.847	138
130.676	140
132.504	152
134.331	152
136.159	148
137.986	154
139.812	166
141.639	152
143.465	146
145.288	178
147.113	150
148.938	168
150.763	180
152.587	154
154.411	154
156.234	172
158.055	180
159.878	172
161.7	162
163.522	162
165.344	172
167.165	170
168.984	164
170.805	178
172.625	166
174.445	184
176.262	170
178.082	198
179.9	166
181.719	196
183.537	184
185.353	182
187.17	174
188.987	184
190.802	168
192.618	176
194.434	188
196.25	174
198.063	176
199.878	182
201.692	176
203.504	174
205.318	206
207.132	208
208.943	198
210.755	196
212.568	208
214.378	202
216.19	222
218.001	212
219.81	230
221.621	228
223.429	208
225.239	234
227.048	188
228.856	210
230.664	180
232.471	168
234.279	162
236.085	146
237.892	148
239.7	148
241.504	136
243.311	150
245.115	154
246.92	164
248.724	152
250.529	148
252.331	146
254.136	166
255.938	176
257.741	148
259.542	148
261.345	132
263.146	158
264.948	162
266.748	148
268.549	172
270.348	156
272.147	188
273.948	168
275.746	178
277.545	174
279.343	186
281.14	192
282.939	196
284.735	176
286.533	200
288.328	190
290.124	198
291.921	218
293.715	222
295.509	242
297.305	250
299.099	262
300.892	284
302.687	322
304.479	290
306.271	310
308.065	320
309.857	338
311.648	352
313.438	336
315.231	348
317.021	312
318.811	314
320.602	298
322.391	286
324.18	304
325.968	326
327.756	284
329.546	292
331.333	274
333.12	300
334.906	284
336.693	306
338.48	272
340.266	308
342.051	286
343.836	276
345.62	284
347.407	300
349.19	300
350.974	276
352.757	294
354.54	292
356.322	316
358.104	310
359.886	332
361.667	334
363.451	328
365.231	354
367.012	414
368.792	452
370.571	484
372.35	560
374.129	648
375.908	726
377.686	758
379.464	716
381.242	630
383.019	596
384.796	454
386.573	402
388.349	364
390.125	356
391.9	372
393.675	454
395.45	558
397.225	744
398.999	1036
400.773	1216
402.546	1334
404.319	1280
406.092	1150
407.865	936
409.637	742
411.409	564
413.178	398
414.949	372
416.72	340
418.49	330
420.26	300
422.03	292
423.799	308
425.568	304
427.335	304
429.103	338
430.871	298
432.639	324
434.406	294
436.173	328
437.938	306
439.704	348
441.47	342
443.236	356
444.999	358
446.764	388
448.529	378
450.293	356
452.057	370
453.819	358
455.582	368
457.345	348
459.105	386
460.868	476
462.629	554
464.391	670
466.15	732
467.911	754
469.672	710
471.43	604
473.19	418
474.949	262
476.706	250
478.465	252
480.224	244
481.98	248
483.738	260
485.495	236
487.25	242
489.007	244
490.762	254
492.518	242
494.274	236
496.027	234
497.782	252
499.535	218
