#Acq. time (s)=	5
#Accumulations=	1
#Range (cm-¹)=	100...500
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Off
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-60.16
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x50_VIS_LWD
#Grating=	600 (500nm)
#ND Filter=	10%
#Laser=	532nm_Edge
#Hole=	300.003
#Range=	Visible
#AFM=	Off
#Laser. Pol.=	HWPL-VIS
#Raman. Pol.=	P-350/2300
#Laser Pol. (°)=	180
#Raman Pol. (°)=	130
#StageXY (mm)=	75x50
#StageZ=	Z motor
#X (µm)=	-27257.1
#Y (µm)=	1490.5
#Z (µm)=	575.9
#Full time(s)=	7
#Project=	A
#Sample=	B
#Site=	C
#Title=	-30-3-0p1_70
#Remark=	
#Date=	14.08.2020 14:27
#Acquired=	14.08.2020 14:27:28
101.377	140
103.211	166
105.044	154
106.878	156
108.71	172
110.543	174
112.375	174
114.206	170
116.038	176
117.869	172
119.699	170
121.53	170
123.36	168
125.189	174
127.018	154
128.847	168
130.676	178
132.504	174
134.331	194
136.159	188
137.986	176
139.812	186
141.639	204
143.465	188
145.288	178
147.113	170
148.938	190
150.763	186
152.587	178
154.411	196
156.234	196
158.055	178
159.878	192
161.7	170
163.522	194
165.344	196
167.165	188
168.984	198
170.805	218
172.625	190
174.445	198
176.262	202
178.082	196
179.9	194
181.719	178
183.537	190
185.353	188
187.17	194
188.987	196
190.802	182
192.618	192
194.434	188
196.25	186
198.063	182
199.878	184
201.692	184
203.504	186
205.318	200
207.132	178
208.943	184
210.755	200
212.568	180
214.378	192
216.19	182
218.001	198
219.81	212
221.621	190
223.429	198
225.239	186
227.048	174
228.856	172
230.664	174
232.471	174
234.279	154
236.085	164
237.892	154
239.7	158
241.504	160
243.311	190
245.115	140
246.92	154
248.724	148
250.529	146
252.331	170
254.136	138
255.938	144
257.741	154
259.542	138
261.345	164
263.146	150
264.948	136
266.748	154
268.549	150
270.348	156
272.147	162
273.948	148
275.746	170
277.545	150
279.343	142
281.14	146
282.939	168
284.735	164
286.533	170
288.328	172
290.124	180
291.921	166
293.715	162
295.509	182
297.305	172
299.099	176
300.892	198
302.687	200
304.479	200
306.271	206
308.065	208
309.857	190
311.648	216
313.438	230
315.231	222
317.021	226
318.811	210
320.602	220
322.391	200
324.18	202
325.968	204
327.756	198
329.546	200
331.333	206
333.12	194
334.906	210
336.693	200
338.48	208
340.266	212
342.051	226
343.836	222
345.62	228
347.407	212
349.19	214
350.974	224
352.757	214
354.54	230
356.322	216
358.104	220
359.886	248
361.667	260
363.451	236
365.231	262
367.012	282
368.792	312
370.571	342
372.35	360
374.129	386
375.908	374
377.686	358
379.464	340
381.242	306
383.019	290
384.796	262
386.573	234
388.349	260
390.125	282
391.9	308
393.675	408
395.45	530
397.225	608
398.999	630
400.773	662
402.546	646
404.319	552
406.092	494
407.865	402
409.637	360
411.409	308
413.178	284
414.949	250
416.72	218
418.49	224
420.26	228
422.03	204
423.799	198
425.568	198
427.335	200
429.103	194
430.871	196
432.639	180
434.406	198
436.173	214
437.938	200
439.704	206
441.47	196
443.236	214
444.999	240
446.764	204
448.529	218
450.293	206
452.057	206
453.819	218
455.582	210
457.345	202
459.105	226
460.868	236
462.629	288
464.391	302
466.15	312
467.911	324
469.672	298
471.43	254
473.19	244
474.949	172
476.706	168
478.465	172
480.224	178
481.98	174
483.738	172
485.495	164
487.25	160
489.007	174
490.762	164
492.518	162
494.274	170
496.027	160
497.782	160
499.535	166
