#Acq. time (s)=	5
#Accumulations=	1
#Range (cm-¹)=	100...500
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Off
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-60.16
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x50_VIS_LWD
#Grating=	600 (500nm)
#ND Filter=	10%
#Laser=	532nm_Edge
#Hole=	300.003
#Range=	Visible
#AFM=	Off
#Laser. Pol.=	HWPL-VIS
#Raman. Pol.=	P-350/2300
#Laser Pol. (°)=	180
#Raman Pol. (°)=	130
#StageXY (mm)=	75x50
#StageZ=	Z motor
#X (µm)=	-27129.3
#Y (µm)=	2997
#Z (µm)=	599.9
#Full time(s)=	24
#Project=	A
#Sample=	B
#Site=	C
#Title=	-30-3-0p1_69
#Remark=	
#Date=	14.08.2020 14:24
#Acquired=	14.08.2020 14:24:49
101.377	194
103.211	168
105.044	180
106.878	202
108.71	182
110.543	188
112.375	186
114.206	188
116.038	184
117.869	198
119.699	186
121.53	204
123.36	206
125.189	204
127.018	188
128.847	196
130.676	230
132.504	204
134.331	214
136.159	218
137.986	210
139.812	216
141.639	232
143.465	218
145.288	212
147.113	226
148.938	218
150.763	206
152.587	234
154.411	218
156.234	226
158.055	226
159.878	202
161.7	226
163.522	228
165.344	210
167.165	204
168.984	208
170.805	220
172.625	240
174.445	236
176.262	232
178.082	222
179.9	212
181.719	212
183.537	236
185.353	202
187.17	234
188.987	216
190.802	210
192.618	212
194.434	222
196.25	218
198.063	212
199.878	198
201.692	224
203.504	234
205.318	216
207.132	224
208.943	228
210.755	212
212.568	234
214.378	226
216.19	246
218.001	226
219.81	210
221.621	210
223.429	210
225.239	212
227.048	214
228.856	192
230.664	196
232.471	196
234.279	178
236.085	188
237.892	176
239.7	162
241.504	196
243.311	168
245.115	178
246.92	190
248.724	166
250.529	182
252.331	174
254.136	168
255.938	178
257.741	186
259.542	184
261.345	188
263.146	174
264.948	186
266.748	180
268.549	178
270.348	178
272.147	174
273.948	170
275.746	184
277.545	178
279.343	186
281.14	186
282.939	182
284.735	198
286.533	178
288.328	208
290.124	194
291.921	190
293.715	198
295.509	202
297.305	186
299.099	202
300.892	214
302.687	238
304.479	248
306.271	238
308.065	242
309.857	232
311.648	242
313.438	244
315.231	258
317.021	252
318.811	228
320.602	232
322.391	222
324.18	246
325.968	240
327.756	252
329.546	244
331.333	224
333.12	232
334.906	256
336.693	254
338.48	238
340.266	234
342.051	264
343.836	242
345.62	246
347.407	276
349.19	252
350.974	264
352.757	274
354.54	262
356.322	294
358.104	280
359.886	314
361.667	292
363.451	346
365.231	352
367.012	398
368.792	434
370.571	432
372.35	480
374.129	482
375.908	500
377.686	458
379.464	378
381.242	358
383.019	324
384.796	296
386.573	304
388.349	328
390.125	384
391.9	472
393.675	602
395.45	772
397.225	836
398.999	874
400.773	860
402.546	784
404.319	682
406.092	602
407.865	476
409.637	392
411.409	366
413.178	322
414.949	280
416.72	284
418.49	256
420.26	248
422.03	240
423.799	246
425.568	254
427.335	230
429.103	240
430.871	242
432.639	252
434.406	250
436.173	258
437.938	260
439.704	250
441.47	244
443.236	266
444.999	256
446.764	240
448.529	250
450.293	278
452.057	258
453.819	252
455.582	232
457.345	258
459.105	266
460.868	276
462.629	288
464.391	320
466.15	360
467.911	364
469.672	340
471.43	294
473.19	256
474.949	204
476.706	216
478.465	204
480.224	206
481.98	194
483.738	202
485.495	194
487.25	190
489.007	198
490.762	194
492.518	212
494.274	192
496.027	194
497.782	194
499.535	194
