#Acq. time (s)=	1
#Accumulations=	1
#Range (nm)=	580...760
#Windows=	4
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Off
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-60.16
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	600 (500nm)
#ND Filter=	50%
#Laser=	532nm_Edge
#Hole=	300.003
#Range=	Visible
#AFM=	Off
#Laser. Pol.=	HWPL-VIS
#Raman. Pol.=	P-350/2300
#Laser Pol. (°)=	180
#Raman Pol. (°)=	130
#StageXY (mm)=	75x50
#StageZ=	Z motor
#X (µm)=	-26830.5
#Y (µm)=	-2277.2
#Z (µm)=	-1341.5
#Full time(s)=	35
#Project=	A
#Sample=	B
#Site=	C
#Title=	-30-3-0p1_78
#Remark=	
#Date=	14.08.2020 14:48
#Acquired=	14.08.2020 14:48:58
580.073	38
580.125	38
580.177	32
580.23	30
580.282	36
580.334	26
580.387	36
580.439	28
580.492	26
580.544	30
580.596	34
580.649	36
580.701	40
580.753	32
580.806	34
580.858	28
580.91	28
580.963	28
581.015	36
581.067	28
581.12	30
581.172	30
581.224	28
581.277	34
581.329	40
581.382	24
581.434	30
581.486	20
581.539	30
581.591	36
581.643	32
581.696	32
581.748	20
581.8	26
581.853	32
581.905	24
581.957	34
582.01	40
582.062	28
582.114	22
582.167	32
582.219	28
582.271	24
582.324	28
582.376	22
582.429	32
582.481	38
582.533	32
582.586	30
582.638	28
582.69	20
582.743	32
582.795	28
582.847	26
582.9	32
582.952	32
583.004	24
583.057	34
583.109	34
583.161	34
583.214	28
583.266	32
583.318	30
583.371	30
583.423	32
583.475	32
583.528	28
583.58	34
583.632	26
583.685	28
583.737	26
583.789	34
583.842	32
583.894	28
583.946	28
583.999	26
584.051	30
584.103	32
584.156	28
584.208	24
584.26	18
584.313	28
584.365	36
584.417	34
584.47	34
584.522	28
584.574	24
584.627	32
584.679	28
584.731	26
584.784	30
584.836	30
584.888	34
584.941	16
584.993	30
585.045	28
585.097	20
585.15	26
585.202	32
585.254	28
585.307	26
585.359	32
585.411	22
585.464	30
585.516	26
585.568	32
585.621	28
585.673	22
585.725	26
585.778	24
585.83	42
585.882	30
585.935	36
585.987	34
586.039	26
586.092	30
586.144	34
586.196	28
586.248	30
586.301	32
586.353	32
586.405	30
586.458	32
586.51	24
586.562	30
586.615	30
586.667	24
586.719	34
586.772	22
586.824	28
586.876	22
586.929	36
586.981	32
587.033	32
587.085	32
587.138	26
587.19	40
587.242	30
587.295	22
587.347	34
587.399	32
587.452	34
587.504	38
587.556	32
587.608	26
587.661	34
587.713	42
587.765	28
587.818	32
587.87	28
587.922	30
587.975	20
588.027	32
588.079	32
588.131	38
588.184	36
588.236	32
588.288	34
588.341	30
588.393	38
588.445	28
588.498	32
588.55	30
588.602	30
588.654	34
588.707	36
588.759	32
588.811	32
588.864	34
588.916	30
588.968	28
589.02	26
589.073	34
589.125	26
589.177	40
589.23	26
589.282	24
589.334	28
589.386	22
589.439	36
589.491	32
589.543	28
589.596	28
589.648	32
589.7	26
589.753	30
589.805	32
589.857	26
589.909	22
589.962	38
590.014	32
590.066	30
590.118	26
590.171	18
590.223	32
590.275	38
590.328	30
590.38	26
590.432	30
590.484	32
590.537	28
590.589	28
